,COOL_COST_log,HEAT_COST_log,WATERHEAT_COST_log,ELECT_COST_log,TOT_COST_log
2987,0.0,6.983882639369688,5.823282553867746,7.290456579825076,7.9660385071735975
936,5.288418534368789,5.824258178122874,5.8183901036706915,7.125001475030262,7.655636826642135
3707,0.0,6.2437007726254645,4.627714150422986,6.891229477024803,7.3769148020704876
3680,6.193118849579207,7.930306921037282,6.992188334956968,7.466679399199156,8.716624209705158
3166,6.026614485890782,5.951293382418705,5.951085162954639,6.687133545211437,7.5917355717172645
3824,6.279140369540231,5.901047376983518,5.531450851891594,6.009402692238995,7.349552316337693
3792,4.273745190588392,5.199987632474827,5.316009926078955,7.503256554053084,7.726464052516099
3203,4.8226979985166665,0.0,6.304978826468238,7.0024016021187405,7.4780905502705
4483,5.352095072228508,6.655478959660909,5.625352354952384,7.2717384526353595,7.901562453284121
4478,4.8470962366016686,6.265073049828403,5.21537044572711,7.185811168039286,7.675494957151527
799,5.561027724964262,6.331875445578558,5.714788353832735,7.9483888174263955,8.282389423226599
986,5.9946594380045015,5.373378455769916,5.290335596806379,6.877914436971116,7.485985313298744
607,5.573332045272137,7.098697900708358,7.0678908705851535,8.100747011423836,8.689683243630236
3330,4.20663103795066,6.42967108977167,6.9569548831291055,7.667621414305577,8.261660736900026
1353,4.825910852685991,6.647454883271573,5.255357672107902,7.1795366019022415,7.78172706312712
1494,6.2875425250978525,6.5777639955406135,5.2098139679566335,7.574881840541414,8.12724211594941
888,5.8560456600002455,6.3934904144686335,5.0936274938920745,6.634528227499942,7.5327199738895265
605,6.357252838063247,6.353308608111715,4.931880645407349,6.412031709625773,7.547406741599332
3749,6.354543938719709,5.931024283296566,6.176407664606887,7.965430983231487,8.368593410139201
5011,5.262223758899798,3.811760583489752,4.537854478703223,6.730062990571843,7.061188558682308
391,5.2853840911361365,6.208227787457905,5.838517309520205,7.481020347365235,7.940430735998716
519,5.517412735015677,6.66026780427841,5.132793928029964,7.040282417512278,7.757029756003505
2220,0.0,0.0,5.077857710362983,6.298618309749358,6.5557124473699675
5529,4.651385609785055,5.757765481854255,5.572306111867816,6.984540378715558,7.47376202971083
3987,4.29592393562047,6.026228227044273,6.255289283029196,7.3015593271074675,7.819202299001273
4050,5.497823748096092,5.989011540946915,6.018349875889363,6.9994772105350815,7.671892003018832
2495,6.025237757214903,6.046686364733176,6.444830535200694,7.379794335339942,8.028177981914098
4580,5.12924761542983,6.323982547460082,5.9444777558836455,7.040921604977946,7.7176894437483226
4491,4.235410002500704,5.357906157959693,4.8727515867328695,7.313147051067947,7.554303393163714
3526,6.323552185411371,5.521780866673167,6.064854404336032,7.330621440103657,7.9235003191588
766,5.050240548688615,6.4392225674063965,5.037861280349847,7.177538111546086,7.715480364249518
32,0.0,5.7968477122198765,4.430816798843313,6.585964736896907,7.035365425579195
324,0.0,3.2347491740244907,5.234525233460257,4.636475035816503,5.750093377519453
5287,6.358656492994653,5.816456183608253,5.3618553873520245,6.315014362014879,7.424272673843234
5292,0.0,0.0,6.55778637066794,7.3352362496479415,7.712935663217858
3264,5.776537150565113,5.6791481936978405,5.470083409402474,7.145480006373804,7.658312508385954
3223,6.199880173017579,7.062722767987077,6.2833502718203365,7.830771345013233,8.45739223029818
813,5.302807271820889,4.9613049840743155,5.308911054758907,6.674384608512411,7.19643934926638
4855,5.4662864171175904,6.9741327332452645,5.104732617475372,7.239509259260378,7.958723746178883
3314,6.328615125032273,5.441464875766521,4.583537885860976,6.784671971669741,7.478853462598019
5064,4.75298656068231,5.857761711216473,4.4433568898254885,6.049120059596144,6.879016240642331
618,0.0,4.508879525669805,4.711150509525323,6.625617806785708,6.860841852638066
1894,0.0,6.359833350574972,5.501094931909374,6.337498071446719,7.234530652624486
3610,5.1431828695980455,6.360317536719414,4.147253217877503,5.970904633142622,7.091584032717265
1641,5.7586493760970425,5.947564904817964,7.106909370436141,7.589376287703459,8.2672409777567
3296,6.371851134839608,7.335575310062626,6.061363674487648,7.55892354604908,8.403529409970794
4096,6.595370593889984,5.893741458579368,5.715711045521475,7.158996371240689,7.893825772663832
312,3.291754470280773,6.282248055132532,5.1802655447719,6.211804171089457,7.118996275092663
738,5.095711466451375,5.931369472556642,5.365976015021852,6.539065589036587,7.274223115638732
905,0.0,0.0,6.710973677845981,7.901044088343602,8.16634978240605
3135,6.911797099808469,0.0,7.082834003006508,7.890938010389706,8.490097393487778
1783,5.275611529012399,5.337970678424688,5.863943626780142,7.3590856429622535,7.750662084210655
205,2.614471854142644,4.7765150520684125,5.6800019459907976,6.657163446708697,7.090610026937751
4488,4.200504758050491,6.105150311511799,5.576365683031533,7.0316794193952825,7.553768922408024
1625,3.692124184278825,6.130160704344572,4.241902126579715,6.227761215667104,6.978027331967469
2253,4.715010651667623,6.654603449427179,6.128221980462843,7.985596671733267,8.362154450712955
3962,4.759349436835766,6.1679985549702785,5.622717021934982,6.782339437435866,7.467182477707161
1221,5.183187059294405,7.491478142260793,4.999641752621391,7.296908061597995,8.186475565217547
3260,5.136092511453206,6.8098778065003245,4.95378271583678,6.9853272445770225,7.7390021515791
4841,6.571596993073242,6.528074869847701,5.674078995282757,7.778864527558584,8.312962165492662
956,6.021581446011792,4.293332023658551,5.339699204326807,6.913449038724059,7.436381527373634
3474,5.810302318033874,6.061689991997478,4.793970708879755,7.187989686298762,7.6980473189284435
2831,5.064618301294312,7.2136062920492385,5.819548663027907,7.6181233255863985,8.264790742884475
1159,5.001930853466108,6.453420253524341,5.706212852227909,6.794552985687328,7.587953988755655
3055,4.422928625994309,3.1994891110680106,5.17614973257383,6.68108050021661,6.983827035933381
5255,3.279782759771722,6.055823364599821,5.921283469984221,7.084452716692536,7.60902934675369
4700,0.0,0.0,5.1683795094336435,6.47640297004711,6.714486014119678
4812,5.952073819503063,6.981860393988921,4.6340491455384685,6.959161067042038,7.868694275858389
650,4.300409772001559,6.010310834904343,5.388295172666268,6.967004838186097,7.472051525035986
5041,0.0,7.008767353860537,6.117105517060952,7.105786129481271,7.929068869514411
1088,3.2695689391837184,6.028856666325043,5.409545633233746,6.868213714361527,7.392216393316799
2965,6.438503367126073,6.789489626885174,5.6203646331767025,7.646444497112286,8.263618782730914
498,6.683586201996187,6.0825613175018605,5.939513141475882,7.120800008418933,7.955607464424355
2968,4.901118002856905,5.38774665137446,5.603962139373991,6.707546698950424,7.272544215270733
112,4.4356858779956285,6.398128935791628,5.8337282800723385,6.838137212101268,7.578917552805308
3654,5.669329046586823,4.817050545023591,5.0878432183344895,6.6433078462254835,7.200506979128032
3665,5.491990911678215,5.535008730407514,6.423344361387597,7.317424869188173,7.869222032827087
765,0.0,3.9278963545844356,5.638034333334138,6.43639072409706,6.8605169101552645
230,5.799971056431318,6.544444078004696,5.576933466986071,7.1418071180038805,7.844095666461996
5407,4.4243674751634074,5.8829044738760805,5.8506495504657545,6.918190640703665,7.4940185619046975
2854,6.630802112103341,0.0,6.53598120039142,7.220578643840248,7.941964148497102
3267,5.975792377713686,6.6560064706575925,5.632751814000819,6.884353582800517,7.793388845634914
506,5.072858637276386,6.478248471393691,4.980313534209867,6.897149233194913,7.571695045556452
368,6.401817689288922,6.444925853484403,6.2373475853916815,6.613276830063305,7.818373955118838
1790,1.4562867329399256,5.7309111420444525,6.588651336522017,2.799108932049177,6.95918006472432
2476,4.0314047624482265,0.0,6.08541015995051,6.209917112934067,6.8991180855864735
3954,4.729597764363144,6.93056318980812,4.4398237334000985,7.173812715287245,7.833160348800389
647,5.700343233908688,6.568485131857262,5.8479693949686995,7.093437847908271,7.847305401752994
5083,5.654382124361074,5.451810687505145,5.838925068598495,6.641991241831287,7.393724526749263
1484,5.579352396278024,6.592893837856815,6.093682630493312,7.540770216487327,8.107153636461684
3346,4.615219521841093,6.493239335353555,5.736378730359188,7.4503469759117635,7.933463485914173
835,6.756455531382866,4.3482112861791515,5.0632277442154265,7.0250226261385045,7.7036620958435975
4149,6.65865268849783,6.351705624826299,5.552610686854463,6.6776374639305915,7.784190216081361
4017,7.2800289280667325,5.05872680156351,5.838400776380963,7.5556278585325325,8.258453550058553
1067,2.8633430855082453,1.8547342683894437,5.301163312997955,5.3612921657094255,6.07414991372659
1474,5.47596133379088,5.672876431960317,4.736198448394496,6.5348202825555886,7.192528123731782
370,5.45660234551375,6.0918301087272955,4.950885289690482,6.292087523692564,7.2116379108306266
2609,0.0,4.691989877940651,5.253058460142421,6.938924434394168,7.192843991581318
2028,0.0,6.439893354648262,5.503744912056466,6.443049590829699,7.312066388156258
4474,4.824064723012887,6.445751564913429,4.92224114333366,6.4681023713367285,7.3350210170491525
2917,3.8473778119346154,6.39772933538671,5.712709179472723,7.205731682518161,7.738126401308004
5396,4.444531840025278,6.6204864544649995,5.448847213349733,6.732019985062919,7.551607167817205
1811,5.836826248413964,5.120445893427693,5.139849045776241,6.874146787808307,7.405337595996264
2306,4.6647589773997495,4.722241857573929,5.656655925910934,6.1669712689065825,6.8860105670598415
4472,4.626735963902652,0.0,4.8109640989671885,6.384823335221099,6.70418148471468
5214,6.1333329649572095,6.368461591236621,6.0501343182718585,7.4951251903879115,8.090877206790601
3129,5.257130722217787,7.261182956252763,6.104882514143538,7.8481608956184665,8.438567645760747
4495,5.77467576143178,6.652746893577591,5.2611864682098295,6.193507028514137,7.482242789754253
457,4.326513924743623,6.132247706993426,5.639208397330961,6.964041089992728,7.534917559569435
2252,5.662265794453268,6.331252708540276,5.5920684850262,6.510927759269558,7.4885173289472915
5467,5.365181306801544,5.691406203588145,5.118891612866109,6.721534128647071,7.3161361321711995
2604,0.0,6.263512541775794,6.137078895912953,7.337255873251281,7.832906639288487
925,6.546613229510638,6.236095580063615,5.734634938138965,7.418420889946763,8.064806272678666
4662,4.463491407656154,5.544122200405325,5.172016910431863,6.707119027371234,7.195937226475568
3533,4.169915749069174,6.087115577906915,5.034156489137602,6.2308160372664005,7.059273926621048
2157,6.669295023556034,7.395537429579514,7.172647115676731,8.088564875581621,8.849921284615087
4787,6.0330622406959105,6.603103363110558,5.728344997484453,6.7141826657581625,7.733175560850023
1023,6.468645482757746,4.398514952178684,6.453892679598448,7.643113888351302,8.14448758309068
290,5.2962652624219055,5.9614176257556855,4.795377237056036,6.059380171906347,7.033338921748997
259,3.7674595542367935,5.070538086829298,5.697730867227767,6.744235849150778,7.205538660988238
2614,5.406902676961478,5.386740246897934,4.736724625728394,6.520959803632996,7.116166845535831
31,6.347949472994428,5.691473698188603,4.873898770522785,6.0976697059542975,7.272606704205004
3150,4.256321678298823,6.316659143819535,5.9724346212011765,7.203613832718053,7.765573321970428
2739,3.5186840771178223,5.850044981634452,5.927672414020202,7.3435943909452845,7.740460033209293
2415,7.524960498966924,0.0,6.5618365645524905,7.684443655746407,8.462434953671284
1317,5.617934057530164,6.057907503656696,4.567052863874963,6.6769323163240575,7.371451558653206
1635,3.160822893419584,5.099012404713669,4.603368564041463,5.661118506966705,6.348684342588153
3090,0.0,4.406353326664938,5.239575346524274,5.7188352772824915,6.351077670367247
521,0.0,0.0,5.574432802628351,6.2899938253280805,6.6867968385732635
4631,6.621485542048188,5.978708534006781,4.776936228842528,6.602452197772953,7.600217224822388
2344,6.258816353086513,6.0633665163970605,5.214609617474552,7.078678790823723,7.749219011033353
3014,6.228491279530788,5.900828426848537,6.4333419412477015,7.198303240846963,7.9475866618111395
4897,5.003476396897776,7.089651745437995,5.583270719428559,7.295151456073854,8.034144848649694
597,4.448516375942715,5.595454597770573,5.4638318050256105,6.309809181366579,7.03671122017484
3891,6.2376994296455885,0.0,6.6927286957698735,7.4084942025970895,7.995016723202259
1952,4.6282028850986645,5.981590963309682,6.1961385821385315,7.28175723940011,7.799667249009622
678,4.356324137321509,7.730029793521326,7.850730784117684,8.726031711919777,9.31285002779202
3600,4.843793308150689,5.732888099794855,4.819313355105002,6.902792987152322,7.347132160935957
70,5.214392131610276,6.582966523905728,6.023253869597388,6.882663086570381,7.7370579063231295
3114,5.374352052824035,6.909114355019767,6.377984660048374,7.5876905655698526,8.236592652281539
3598,3.8938590348004753,6.767158988635492,6.085000426499147,7.02123573848514,7.8137249312843124
3534,5.386602931415397,5.061074890854325,5.594190798026107,6.552165460367621,7.2025420531638495
1761,0.0,0.0,5.309998871321874,6.3905929539983095,6.6815570669387
2,6.740081911693973,6.400539797470277,5.528277631189169,7.36799262293728,8.095891341481726
3285,3.83557383326474,5.9872808074616515,5.960206051205209,7.181523501205031,7.670545119870532
828,6.55280741421179,5.276020631549426,6.438039608272362,7.525699272474783,8.123880937320397
5401,4.319219946381069,8.199991675948327,6.284003555527344,7.590094260825479,8.736727035569556
3946,0.0,6.146607591521442,6.332053299241035,6.79346613258001,7.559788755812166
1776,6.249299338212122,1.6193882432872684,5.049214776063732,6.766836667923597,7.342235352158826
996,6.294730802895899,6.441871152919616,5.128121989551922,6.811409563195452,7.715631948978983
2784,5.6144775604287664,4.715816706075155,5.155370357228104,6.8071390469476185,7.2866778978660545
767,4.911256850115977,7.244927270717622,6.5446741448688925,7.1413955465073125,8.158375954405471
2226,4.013676659154647,4.8724454486622095,6.083929774780075,6.923284080599763,7.400858789680508
791,0.0,6.73531672404213,5.369148547308628,7.166265974133638,7.761868433828874
900,0.0,6.037035248650441,5.38609927993157,6.795985378139127,7.332532698122674
5280,7.357428641754621,5.268012786283182,5.563447034529307,7.208296812996642,8.122709565510226
2443,4.775587838279222,5.5769713077898135,5.673357630842223,6.357079410616184,7.128832697312856
4906,0.0,7.579137307753871,6.5043181132082095,5.842268240745856,7.9954818661409774
2072,5.567007732818217,5.607088003829683,4.893127220634304,7.211815002542457,7.610714166926075
5167,4.934042185264735,6.648012575219598,5.980251919893878,7.071624296700529,7.816332336820358
5639,5.44457987352629,0.0,5.319687392284229,6.591577705450383,7.058543168104206
2758,5.321056853517526,3.1488824530476656,5.498069458404876,6.507083663708039,7.037905963447182
1011,4.946345630879872,6.469777309693566,4.8973919384819045,6.937013065049071,7.573854951360332
1284,4.723130983621656,6.426100032515927,5.87330018875734,7.335946840413432,7.869852681211839
4360,4.577490616881349,6.3711331001721385,5.062025250478552,7.2472871159632355,7.7147622537857625
1682,4.61373341664858,5.677985919612192,5.487366244091418,7.057183396473987,7.491651050834421
1014,5.073422282195022,5.022893191491757,5.614514006898018,7.162397497355718,7.535270006946282
732,5.256244590126129,6.409121695981509,5.304050898395797,7.148652300680322,7.727385319521661
3450,0.0,5.379021393963,5.3868775435275165,6.222139664837536,6.8428006712925615
4942,5.554663558689965,7.317431507861767,5.658052622950025,7.060545033170054,8.075097293406285
3179,4.497807667659592,7.672241243889152,6.48329082086419,7.096514403434516,8.317907758257286
1543,4.351953950417589,6.744859808013284,5.071228542871542,6.62120589812629,7.514543596891388
29,4.129067998280487,7.484009028070532,5.080285727120003,7.277365204181313,8.145105797805014
3554,4.548599834499697,6.952403543984233,5.652980287725816,6.970128958540197,7.818695723560955
299,6.2932344188773826,5.582932239950347,5.831530509191658,7.243720244105773,7.841461477424679
5301,6.383253224399903,3.747148362237912,5.596828096882131,7.0540005071934,7.629635678364955
2139,4.132603274339191,5.27877770467342,4.4758584495077525,6.112929684389157,6.678342114654332
360,0.0,0.0,5.924255797414531,6.9962696925128744,7.289985877617387
1197,4.551558416539441,5.560527773026148,6.1388063850059105,7.022556094459316,7.5688388729457134
3424,0.0,5.607565216914378,5.4116906937157205,6.695452750845803,7.17258573067767
2142,5.790143640304245,6.327686752473985,6.039635471969276,6.7749207863235545,7.6867452373188865
1257,4.005695481290782,5.740210831269753,5.300963861488941,6.166866384436731,6.947225960890624
943,4.33768282082183,5.204006687076795,5.4247297289024745,6.38046146250884,6.977915468887763
2359,4.112184480350432,3.5771095532709265,5.002535915839607,6.685898399550528,6.95049862652097
5015,6.622935772143832,6.8976443352314085,5.889487190995518,6.8628625100914,8.02499630359112
1930,0.0,5.9454729632569885,5.852805746048642,6.976562799959412,7.495241898875254
3612,4.631812116934513,6.542904143759228,5.82337128632466,7.1493672345793895,7.785475646180588
3635,6.3578595973804495,5.897181339786849,5.012965909434538,7.176835403034255,7.78202746742349
847,5.162554915534036,6.4218498841763685,6.419082459857281,7.639887568019684,8.15470136215594
2418,6.097782104655088,6.645636984261607,5.145690525089121,6.932828307010257,7.78670544911012
783,0.0,6.005194853556241,5.487780031493359,6.8891635182910065,7.394388614974417
1963,0.0,7.052660493765661,5.736959319350758,7.599776826254572,8.149543963992299
3235,5.4845479398387065,3.9128226855987114,5.292601059551927,6.425047290024764,7.006649935956352
1459,6.179022370697182,5.361386058015019,5.550048374714159,7.60505880993833,7.992309210399205
2757,6.740673012103675,4.880298792368253,6.913876505987072,7.470486209817705,8.225877859998691
1999,5.662370028075653,6.552550682124572,4.618382517460226,5.434464086221378,7.182625630706582
193,4.9498939988070685,6.112176622270246,4.490095978142626,5.873975218315515,6.941451142838862
997,5.394309132201762,6.062225853990894,6.245912948250604,7.403158587860588,7.9386381833413795
4811,5.793227000248628,6.826827179464897,5.587286110882417,7.485861909830951,8.10076824307173
2214,4.734354644368917,4.789489745444719,5.18649155136578,6.391883611993916,6.9145819243244135
171,6.157212009280883,6.0727219014149165,4.59511985013459,6.7684817173296965,7.53474128928788
3747,3.686626919060642,3.8751515306522415,5.4712197014255,6.5890502662950325,6.956488298661712
3699,0.0,0.0,5.00267032444196,5.121580188047981,5.753873379796772
4381,5.472102592319706,5.820053256321588,5.7678208707520895,6.722581658919556,7.451677130237317
5005,4.602265972840701,6.20730146990642,5.2841170171468965,6.551194614227575,7.3067528509272694
2163,5.907892702684005,6.4885512222633706,5.9520478147441915,7.355596373539402,7.9969803115740525
1099,6.2656053489930965,7.4831094238357,6.746435630059844,8.024233680589386,8.733275067690855
3142,5.571241068024272,6.737796981171581,5.658261959354392,7.283331463698099,7.953648696206903
3884,4.668989698701045,6.9874810133480185,5.6628563080435566,7.001364012146706,7.85270343610584
949,4.740312779930385,6.643242708556999,5.925565100331068,7.0849386579199685,7.802777429574437
1910,6.853066753631335,0.0,5.840757929683279,7.136658213164678,7.8422944899130265
5103,4.5511362974956056,6.5032547055608,4.472324272654662,6.773709468353072,7.450753761094122
2920,6.670956416844926,5.713765808265103,5.15421602257378,6.515971157929838,7.569499507901845
2266,6.359677669513258,5.434943964079863,5.10691470101789,6.9255853738795095,7.594627815069288
2417,5.5480249489877975,4.515901718229909,5.8961918666005495,6.989519580784776,7.4922253389142135
4002,5.654662256024787,5.430397706905245,4.686658002834358,6.470102666620728,7.142748346653496
4525,4.188896879163323,6.9520974703328715,6.307096117857343,7.578810213067267,8.192304802218379
4904,6.360507688582178,7.197225751293135,6.209776444760012,7.117894641161093,8.200480443905864
2301,0.0,6.013103722211463,5.6922495588424775,6.932447891572509,7.454899331422227
2209,5.959509375866432,6.5276362284592375,5.677678032570093,7.274084470341703,7.93840987446702
2634,4.405376883282097,4.938566267520553,5.131317825851867,6.911039878773353,7.237771002824992
3828,3.3721118007670587,5.025261146291576,5.7348934696812535,6.6687617782378625,7.150897516803036
467,4.178226046202803,6.2078654175548,5.220734131889658,6.295044574712535,7.1591674802608845
910,5.8927485741688255,4.7747441699595425,5.183916106238062,7.3910822569262935,7.730930221614902
4301,5.2025220690931695,4.2889514553941215,5.433459960490331,6.1596660501579,6.8604854585043125
2334,6.707522265501031,6.693013830932071,5.379989515192062,7.045811419478077,8.002141985774221
3901,6.212165116771053,4.176078147248771,6.464697332014071,7.616825020085898,8.081802753903654
4784,5.516970852589382,6.506770120895679,5.0547797630804405,7.308368636359277,7.8497332505922675
5622,7.120484791947473,6.072283876209936,5.492855660851912,6.6814316766612984,7.904013638788339
5373,0.0,0.0,6.373149126550742,7.6549786281407535,7.8995355995667245
3866,4.907420622615269,6.942456177761447,7.178713280516464,8.02937746445518,8.621309933908801
2257,5.7288002376314875,5.203951740512316,5.387792372975639,7.3214530720167765,7.70423041093999
1335,5.391124416134243,6.758152574750907,5.817765707604913,6.957792284569267,7.809959256788128
2484,6.226833068044761,4.157162854614252,6.052300911211318,7.102787380135272,7.6996068724144235
168,5.205434239067981,6.3163701473577305,5.406454025152615,6.94906995211635,7.5998218759218386
5416,5.255357672107902,6.434739116611693,5.188669897243506,6.8282790774803415,7.557232663882687
4273,5.571621571053862,6.592606081871902,4.632201525039122,6.4918912894370315,7.468541809901898
832,6.570714880987816,5.530143118245079,5.787173416885031,7.216533259728651,7.882658256259693
2588,4.589853481876198,6.176054362789944,4.522983515000144,6.051547845964988,6.997093114334332
2367,4.6258547771809235,6.126541619553741,5.037147388636368,7.035321414787742,7.521334222622826
315,6.120231482711271,6.7567812150306095,5.7961489320185695,7.670442514630111,8.238774745443273
1676,5.526727027534746,6.105150311511799,6.347634363491268,7.605541681690508,8.094659235828349
77,0.0,6.760576902723629,6.421606007511718,7.748619631524104,8.241307928843968
453,0.0,4.22361689792624,5.9184367605744255,7.5191228276219375,7.732395526190957
1836,3.1591258204624264,6.150368199359278,4.90527477843843,6.802894638365962,7.329677555292394
4813,5.33777843542895,7.515954406979272,5.309306761347639,7.641809250467022,8.372835404306839
450,5.584060059618766,7.1577510604525845,5.1846446220594595,7.627471359584226,8.237354942258607
5645,5.2110150381452405,5.721622392784532,5.060250514638452,6.530688105394485,7.192317489722639
5561,3.6076693986883934,6.91411501293472,5.678122727875622,6.900136328348902,7.751505425095116
206,3.2168738221975275,6.047088450855979,5.584661043748338,6.812268083511463,7.390224637169451
869,4.413646418429337,6.9626411124664065,5.428116804082881,8.066543461352298,8.422834159127666
2457,5.406139849076784,6.0962523988251105,5.145690525089121,7.100423127830236,7.624682460707348
1313,4.870990011582737,5.1838039797592765,5.748437115196634,6.988044110210941,7.440211270473374
5621,3.5260663637080247,4.4764273100953655,4.6491870714048655,6.352368038126677,6.681180848928468
1358,5.649326288860142,7.0009085889596125,5.897758080667673,7.6429556957730815,8.250319775990697
3045,5.835220010024147,6.129333394360957,4.570578741218473,6.1348070282186375,7.21267787581632
2975,3.4600950229096408,6.1675164908883415,5.0566915658549405,6.571177036742528,7.22773511773308
1545,6.1893518270060275,6.5635875075434935,5.395988393721484,7.172432251692479,7.9072357613916955
2038,7.468895618483735,5.208611453463544,6.429961384261339,7.805609090557621,8.518590215124036
4741,5.8118892159820525,6.164787403438237,4.93942568173946,7.338621691588661,7.818120489579741
5332,5.630709863766875,5.963733573369671,5.1337374912302405,6.5706728562352295,7.344990335179103
306,6.690233396435982,5.54494304200945,5.3759726111136406,7.362093087536062,7.954628559912169
4850,3.038791763014438,6.013470627370597,5.062974707776831,6.806884668597162,7.3057861548711625
2485,4.152456225279317,6.1084472625935975,7.205360454193633,7.771071303686202,8.349453599119121
5632,6.061177159519283,7.186477330062408,6.4056085510755825,7.751294656541864,8.450439952935064
1719,0.0,4.303659605599776,5.886048474351332,6.953674659726548,7.299080893936581
3152,4.143134726391533,5.999606312799605,5.873609633868468,6.1891261744075,7.174892748942209
1713,4.8834835084357735,5.051457288616512,5.485792288582786,6.757536857682483,7.234970515769246
1980,6.133267882682344,5.507077977494793,4.198704577546343,6.583063380896456,7.309024931796133
3830,6.215907254153812,6.1437778256611875,5.11463488411474,7.046133655976325,7.731189219032961
1094,0.0,6.417957022408223,6.652940445711463,8.014613476504099,8.391777349869965
3870,4.492896943505304,6.650770518999156,4.7066431549187255,6.383151842222802,7.353869566678918
5246,4.369700984983244,7.155755331895206,4.906311278124028,7.72378801075203,8.230611846275151
5657,0.0,0.0,5.600789524472454,6.657587336092763,6.954934622667059
3737,5.934047276238031,5.967940002061025,5.283051432877604,6.8690456352106475,7.562359116921574
592,6.175846479868857,6.079086154535807,5.08475279001415,6.9485516731747055,7.658133092996354
894,5.611411305060508,5.566013544911304,5.223593820352099,6.813389652946416,7.3947819407331075
3924,4.985659308026079,5.950251851273907,5.5082540903749635,6.910750787961936,7.482608668472356
431,0.0,6.4572561933943815,5.592664676868578,6.758651840376393,7.476041937460427
1089,7.306215912937418,6.122646306505049,5.1052785849128774,8.79996774165535,9.07583936657194
1334,4.949610592258481,5.823903515787253,6.352594552506952,7.403688560247422,7.898195696425713
1809,0.0,5.3204212654549625,5.263725921778417,6.58172038331829,7.018804582757431
2400,4.871986065758487,6.3069320055677,5.284877454181334,7.127589360035862,7.6587656249862714
591,5.933146637783468,6.317309080654112,5.248654321528937,7.436581908097678,7.942955522910942
1875,5.925378161980122,3.40684805317097,5.3518107389880365,7.012286450829438,7.451688739515452
148,5.842819516673411,6.998747056987868,6.404418212515208,7.721672141837011,8.365963242099957
2881,0.0,0.0,5.092583876743423,5.634789603169249,6.090879925406179
4064,3.6119984097779785,5.972281727691207,5.84435568206977,6.9838548380380026,7.523367853949304
2297,6.658729657953822,6.3088449751700795,4.870760011965056,6.894639643834762,7.80112942020487
5480,5.736798078440366,6.506814918745389,5.766725974423231,7.1950522773023895,7.874385450468985
1580,5.721425909828796,7.084218039833112,6.504168405885745,7.874788553608,8.474991078303624
410,6.290735458809742,0.0,4.929858984068968,6.228096716602748,7.075555239257071
639,5.564673652285066,6.804115504222377,5.703982454658867,7.527874673008527,8.10735855079013
5518,6.842384411540469,6.321703108973676,5.178576164935488,7.176506793774452,7.998335395952983
2117,6.103318931882124,6.406549898593137,5.392854520372026,7.342403714319182,7.942500820821778
3541,6.13354987528733,6.224439610335481,5.403082705123117,6.710230740285548,7.603828175458286
4275,4.235265253278477,4.083620598859125,5.168436445693517,6.7401528621942015,7.0447045739181755
1582,5.838925068598495,5.449664119042561,4.883786286426125,6.430025882705336,7.189477124517772
3096,5.967607210577415,4.686658002834358,4.604469940873698,6.813598433831637,7.317298726015505
1467,4.949752305572684,5.823223394522032,5.316304621562424,5.9759955162040495,6.978856592808193
4398,4.431530829576972,5.052416828111211,4.808927023502111,6.668152006629242,7.044905117129371
3988,5.476756396077766,4.0543902467150685,6.348124490934214,7.497223862,7.889148123146528
2712,5.378698478494849,6.4591686594902065,5.297066584646384,6.5049466393351825,7.4503469759117635
507,5.775544840883093,6.258203842539837,4.719391330078113,6.558041762269782,7.41372312281769
554,6.64943781516026,5.0390283685974735,6.3530125981496886,7.48273810119144,8.094070094629576
3400,3.1518809560439225,4.871603085400698,5.776661120068773,6.814817283322867,7.2333398884823845
3651,5.253790601164561,5.453909863599967,4.877637092633392,6.0606873921489886,6.8895403905612325
1287,5.667291366073786,3.973118104787957,5.5597196299793366,6.6250607480413946,7.210005715609316
3276,4.689603241962921,6.089384953668112,5.586799119170382,6.911219272423298,7.50511266474087
3831,4.5209186335405,6.5614831801867775,5.4966763010396145,7.1459687071488975,7.744613117208381
1592,4.9102254664972165,5.639599445879287,4.370586444531327,6.427685152136138,7.013780573625442
5256,4.338597076746545,7.4893450046798895,5.533982198415918,7.683868582178652,8.363724945344751
5673,6.207805009802453,7.45954624699332,5.265432539212259,8.5422759717837,8.929369065215845
892,3.850998303590372,5.834020951579929,5.141312617737872,6.072583598392774,6.898219961998798
2973,5.97850594594359,4.953288627243703,5.4806805891406265,6.139776787799188,7.120808089586176
1656,6.823634266316731,6.057579949314842,5.272589217975304,6.83722551279161,7.812167742725816
753,0.0,0.0,6.506142740189463,6.799055862058796,7.355794445849223
1139,5.739278310341041,0.0,5.989713014069176,7.533105301476258,7.85439673245662
1040,4.024458434757935,4.818828898091086,5.527124847486684,6.5058587957509975,7.000553214833489
1345,2.716018370751387,4.127134385045092,5.901348355164872,6.8329024140800705,7.2207614718982835
1055,0.0,4.817293234018836,4.7738153119658016,5.9379846533271445,6.428379871489394
4824,6.549564901639742,6.06331998420841,5.3512418298559234,7.169288428938856,7.876839579269746
422,4.279717015849312,5.2428046566177775,5.8560456600002455,6.788498658132199,7.310108884716862
2608,5.242963206415959,0.0,5.497823748096092,4.474719756604027,6.252212120819558
5507,0.0,4.993421313361568,5.692586701895468,7.4115562878111625,7.6483107169370745
